dataset,setting,detector,auc_roc_mean,auc_roc_std,avg_precision_mean,avg_precision_std,pauc_0.1_mean,pauc_0.1_std,f1_top_q_mean,f1_top_q_std,feature_set,n_features
ravdess,primary,KNN,0.9541666666666666,0.08650224788344459,0.8811045751633987,0.1790613391454337,0.9140350877192983,0.11338376749745759,0.8,0.24494897427831777,mfcc,40
ravdess,primary,COPOD,0.945,0.11154688849687082,0.8875224292615597,0.18674990576321168,0.9228070175438596,0.11697459692182356,0.8,0.24494897427831777,mfcc,40
ravdess,primary,CBLOF,0.9400000000000001,0.07663722260683052,0.8519779286926994,0.18302979371958605,0.8947368421052632,0.12892051277806205,0.8,0.24494897427831777,mfcc,40
ravdess,primary,LODA,0.9349999999999999,0.1318142632646406,0.8669776962168267,0.21895832022050962,0.9105263157894736,0.13875185606804286,0.8,0.282842712474619,mfcc,40
ravdess,primary,GMM,0.9225,0.11735659097146799,0.827909645909646,0.18427980827620571,0.881578947368421,0.12023465054274392,0.72,0.17888543819998315,mfcc,40
ravdess,secondary,OCSVM,0.9666666666666666,0.04526158538000083,0.8736965811965811,0.16840318911477034,0.8982456140350876,0.129159033819691,0.8,0.24494897427831777,mfcc,40
ravdess,secondary,HBOS,0.9591666666666667,0.06423967707819764,0.8609543049543049,0.16782429464291418,0.8929824561403509,0.11754876920880707,0.76,0.21908902300206642,mfcc,40
ravdess,secondary,PCA,0.9591666666666667,0.06252777160768022,0.8665945165945166,0.18113937683345488,0.8947368421052632,0.12892051277806205,0.8,0.24494897427831777,mfcc,40
ravdess,secondary,IForest,0.9516666666666668,0.07764994455174382,0.8882738095238094,0.13247785721795632,0.9236842105263158,0.08468433955190997,0.8,0.14142135623730953,mfcc,40
ravdess,secondary,ECOD,0.95,0.0569020845156153,0.8152732365673542,0.15030293949936638,0.8596491228070174,0.1006385430314366,0.72,0.17888543819998315,mfcc,40
ravdess,secondary,LODA,0.9433333333333334,0.05793015430479862,0.8374603174603173,0.11955401555541555,0.8842105263157896,0.07356140560081337,0.72,0.10954451150103328,mfcc,40
ravdess,secondary,CBLOF,0.9425000000000001,0.04745246159169316,0.816429760171179,0.13422088491466524,0.8640350877192983,0.10182619970389391,0.68,0.17888543819998315,mfcc,40
ravdess,secondary,KNN,0.9408333333333333,0.09914565603752452,0.8598258145363408,0.1836598262496911,0.9017543859649123,0.12192666915013373,0.8,0.24494897427831777,mfcc,40
ravdess,secondary,LOF,0.9333333333333333,0.048232653761625915,0.7806248196248197,0.10306943494156853,0.8421052631578947,0.06907024450887556,0.6799999999999999,0.10954451150103324,mfcc,40
ravdess,secondary,COPOD,0.9316666666666666,0.1322416243934648,0.8678657262277951,0.19834151705734432,0.9026315789473685,0.13012352963238014,0.8,0.24494897427831777,mfcc,40
ravdess,secondary,GMM,0.8458333333333334,0.13670858097102428,0.6477441930618402,0.17192929068806434,0.7631578947368421,0.08940270662561196,0.5599999999999999,0.1673320053068151,mfcc,40
ravdess,primary,CBLOF,0.9783333333333333,0.03515837184954831,0.9066269841269842,0.1327666825694756,0.9271929824561405,0.09637153661033171,0.8400000000000001,0.16733200530681516,mfcc+chroma,64
ravdess,primary,OCSVM,0.9783333333333333,0.030956959368344517,0.923611111111111,0.11225968846527672,0.9368421052631579,0.0941502306315701,0.8800000000000001,0.1788854381999832,mfcc+chroma,64
ravdess,primary,KNN,0.9708333333333332,0.06059599821770418,0.9252380952380952,0.13096969582498766,0.9491228070175438,0.08991762928036785,0.8400000000000001,0.16733200530681508,mfcc+chroma,64
ravdess,primary,LOF,0.9641666666666666,0.05242388662517202,0.8714734299516907,0.1294709761660781,0.9008771929824562,0.07922708730918018,0.76,0.08944271909999166,mfcc+chroma,64
ravdess,primary,GMM,0.945,0.08586771156196545,0.8605707070707072,0.11807495870365618,0.8885964912280702,0.0696664656475869,0.76,0.08944271909999166,mfcc+chroma,64
ravdess,primary,PCA,0.9433333333333334,0.053245370169099596,0.7969841824841823,0.14045593533680786,0.8394736842105264,0.08867896109543946,0.68,0.17888543819998312,mfcc+chroma,64
ravdess,primary,LODA,0.9349999999999999,0.0716012298156331,0.783820577083735,0.17339055816891186,0.8464912280701755,0.1113033117583291,0.64,0.16733200530681513,mfcc+chroma,64
ravdess,primary,IForest,0.9333333333333333,0.055119818980512415,0.7736977466977467,0.11398650554174128,0.8368421052631578,0.06190273250658721,0.64,0.0894427190999916,mfcc+chroma,64
ravdess,primary,HBOS,0.9258333333333333,0.034409704703437675,0.6605580618212197,0.10125400743644035,0.7315789473684211,0.08077799602260588,0.48,0.17888543819998315,mfcc+chroma,64
ravdess,primary,ECOD,0.9083333333333334,0.03773077140890588,0.636321465084623,0.09039277264004755,0.7201754385964912,0.046664687993931205,0.48,0.1095445115010332,mfcc+chroma,64
ravdess,primary,COPOD,0.8958333333333333,0.11051489341562372,0.6983637020107609,0.1267257701233104,0.7789473684210526,0.06487670907754599,0.5599999999999999,0.08944271909999155,mfcc+chroma,64
ravdess,secondary,CBLOF,0.9616666666666667,0.06342372934828451,0.8848861283643892,0.1478762977922845,0.9192982456140351,0.09348383525830235,0.8,0.14142135623730956,mfcc+chroma,64
ravdess,secondary,KNN,0.9541666666666666,0.07694243880258081,0.8568484383000513,0.1651318112219389,0.8921052631578947,0.10795177496772661,0.72,0.17888543819998315,mfcc+chroma,64
ravdess,secondary,OCSVM,0.9516666666666665,0.04336136913582562,0.8394141414141414,0.11341910544638015,0.8754385964912281,0.08138299423901833,0.72,0.10954451150103328,mfcc+chroma,64
ravdess,secondary,LOF,0.9491666666666667,0.0522414267288582,0.8156897546897547,0.11136224262213144,0.868421052631579,0.0687212263859316,0.76,0.08944271909999166,mfcc+chroma,64
ravdess,secondary,PCA,0.9166666666666667,0.05408647910727985,0.7115888000888001,0.12702398815287427,0.787719298245614,0.07886203965699339,0.6,0.14142135623730953,mfcc+chroma,64
ravdess,secondary,HBOS,0.9108333333333333,0.052423886625172056,0.6422695780760124,0.11776553351598068,0.7315789473684211,0.07712317417660797,0.48,0.1095445115010332,mfcc+chroma,64
ravdess,secondary,IForest,0.9091666666666667,0.05693258684131993,0.7322391663084262,0.13718786889269435,0.8096491228070176,0.09312303176905422,0.64,0.16733200530681513,mfcc+chroma,64
ravdess,secondary,LODA,0.9025000000000001,0.05108204185425633,0.6726360665478313,0.15526496587503275,0.7675438596491228,0.09020598158422433,0.5599999999999999,0.1673320053068151,mfcc+chroma,64
ravdess,secondary,COPOD,0.8891666666666665,0.11702326454361303,0.658429103060682,0.14252605328061313,0.7578947368421052,0.07655990398454335,0.5599999999999999,0.08944271909999155,mfcc+chroma,64
ravdess,secondary,ECOD,0.8741666666666668,0.041499665326629076,0.5592105933282404,0.12286436227305515,0.6824561403508772,0.07244148358618449,0.4,0.1414213562373095,mfcc+chroma,64
ravdess,secondary,GMM,0.8400000000000001,0.10791586228786453,0.5193119662055832,0.1460041864292631,0.6850877192982455,0.055426519892716214,0.48,0.1095445115010332,mfcc+chroma,64
ravdess,primary,CBLOF,0.9991666666666668,0.0018633899812498039,0.9933333333333334,0.014907119849998662,0.9956140350877194,0.009807315690788517,0.96,0.08944271909999157,full,74
ravdess,primary,OCSVM,0.9966666666666667,0.007453559924999287,0.9822222222222223,0.03975231959999632,0.9824561403508772,0.03922926276315424,0.96,0.08944271909999157,full,74
ravdess,primary,PCA,0.9866666666666667,0.021122986426060954,0.9286666666666668,0.08786353054595515,0.9526315789473685,0.06290458461160446,0.8400000000000001,0.16733200530681513,full,74
ravdess,primary,KNN,0.9858333333333335,0.031677629681247016,0.9690909090909091,0.06911482839544802,0.9789473684210528,0.047075115315785,0.96,0.08944271909999157,full,74
ravdess,primary,LOF,0.985,0.03354101966249685,0.9686956521739131,0.0699986497304282,0.9789473684210528,0.047075115315785,0.96,0.08944271909999157,full,74
ravdess,primary,IForest,0.9766666666666666,0.03881938232950703,0.9194893029675638,0.10554629511926207,0.9350877192982455,0.08030029818488285,0.8400000000000001,0.16733200530681513,full,74
ravdess,primary,GMM,0.9666666666666666,0.0507752400289748,0.9137394957983194,0.08945776798787203,0.9315789473684211,0.0729047114589214,0.8400000000000001,0.16733200530681513,full,74
ravdess,primary,LODA,0.9641666666666667,0.04682636365695429,0.8492063492063492,0.17412271557905598,0.8807017543859649,0.12856190147762292,0.76,0.260768096208106,full,74
ravdess,primary,HBOS,0.9541666666666666,0.029017475577466933,0.7503066378066378,0.11529281558819554,0.8026315789473685,0.07894736842105259,0.52,0.1095445115010332,full,74
ravdess,primary,COPOD,0.9233333333333335,0.0637785883610897,0.6967088380029557,0.1292593146295037,0.7745614035087719,0.09050404322772732,0.52,0.1095445115010332,full,74
ravdess,primary,ECOD,0.9208333333333334,0.039856513478560465,0.6848506493506493,0.10403870602313316,0.75,0.07153292293991269,0.48,0.1095445115010332,full,74
ravdess,secondary,CBLOF,0.9758333333333333,0.04054746875234291,0.9243589743589744,0.09316619121090482,0.9438596491228071,0.06151306016816826,0.8400000000000001,0.16733200530681513,full,74
ravdess,secondary,LOF,0.9625,0.06059599821770408,0.8617575757575757,0.1286929243609379,0.9096491228070176,0.08019242401368427,0.76,0.08944271909999166,full,74
ravdess,secondary,KNN,0.9616666666666667,0.06497862896539315,0.8616666666666667,0.16927541660461706,0.8973684210526315,0.12251688786299766,0.72,0.17888543819998315,full,74
ravdess,secondary,HBOS,0.9475,0.04088856808449028,0.767790346907994,0.15810770590381154,0.8043859649122806,0.12168978011900136,0.6,0.2449489742783178,full,74
ravdess,secondary,OCSVM,0.9375,0.05488308280133121,0.8057843915343914,0.10735467699981843,0.8473684210526315,0.07768236023724,0.72,0.10954451150103328,full,74
ravdess,secondary,COPOD,0.9116666666666667,0.07617140758403598,0.6667321697909933,0.12715994982153042,0.7535087719298246,0.06640066971149314,0.5599999999999999,0.08944271909999155,full,74
ravdess,secondary,IForest,0.9091666666666667,0.07724644903740821,0.7304697802197803,0.1662187043456953,0.8035087719298246,0.11447284398427952,0.6,0.19999999999999998,full,74
ravdess,secondary,PCA,0.8991666666666667,0.06403666484479373,0.6911037851037851,0.12504534238550566,0.7719298245614035,0.07973534632762212,0.5599999999999999,0.1673320053068151,full,74
ravdess,secondary,LODA,0.8841666666666667,0.0883588799536677,0.6347019908196379,0.17987111736805675,0.7421052631578948,0.10320539841912395,0.5599999999999999,0.1673320053068151,full,74
ravdess,secondary,ECOD,0.8825,0.047907607839349414,0.5914190809190809,0.11989907404351997,0.7087719298245614,0.06597925842505895,0.48,0.1095445115010332,full,74
ravdess,secondary,GMM,0.8033333333333333,0.06688765456594614,0.4818670188387227,0.07786032563079315,0.6456140350877193,0.04593761744833741,0.36,0.08944271909999157,full,74
