dataset,setting,detector,auc_roc_mean,auc_roc_std,avg_precision_mean,avg_precision_std,pauc_0.1_mean,pauc_0.1_std,f1_top_q_mean,f1_top_q_std,contamination
ravdess,primary,LUNAR,0.9736111111111111,0.059007349406244455,0.9424242424242424,0.1287433077954424,0.9649122807017545,0.07845852552630844,0.9333333333333332,0.14907119849998604,0.05
ravdess,primary,IForest,0.9638888888888889,0.06631853547951849,0.8603174603174603,0.22176824376600612,0.9064327485380117,0.1423469174811472,0.8,0.29814239699997197,0.05
ravdess,primary,Sampling,0.961111111111111,0.0869581991249918,0.9397849462365592,0.13464495348385827,0.9649122807017545,0.07845852552630844,0.9333333333333332,0.14907119849998604,0.05
ravdess,primary,HBOS,0.9555555555555555,0.05140765423144931,0.7065608465608466,0.2808115012625776,0.8274853801169592,0.16423797274834642,0.6,0.36514837167011077,0.05
ravdess,primary,GMM,0.9527777777777778,0.08748346404596405,0.8979166666666666,0.14365939173382763,0.9298245614035088,0.09609167675529237,0.8666666666666666,0.18257418583505536,0.05
ravdess,primary,MCD,0.951388888888889,0.10869774890623976,0.9385964912280702,0.13730241967103973,0.9649122807017545,0.07845852552630844,0.9333333333333332,0.14907119849998604,0.05
ravdess,primary,COPOD,0.9402777777777779,0.0748906095252384,0.6830049482681061,0.24529646297553442,0.8216374269005847,0.1402861388217971,0.5333333333333333,0.29814239699997197,0.05
ravdess,primary,ECOD,0.9319444444444445,0.07223557568858797,0.6871929824561404,0.23731924359000775,0.7953216374269007,0.16115064097257745,0.5333333333333333,0.29814239699997197,0.05
ravdess,primary,LMDD,0.929861111111111,0.13080649642190112,0.7995564892623716,0.2585678042072345,0.8801169590643274,0.15614897472734995,0.7333333333333333,0.27888667551135854,0.05
ravdess,primary,LODA,0.9222222222222222,0.13700105884064104,0.7754312354312354,0.30924484699767135,0.8728070175438596,0.16227411608785508,0.7333333333333333,0.2788866755113585,0.05
ravdess,primary,ABOD,0.8736111111111111,0.11799426513580337,0.6843423919275312,0.16577664590643884,0.8026315789473684,0.09041898301793114,0.6,0.14907119849998593,0.05
ravdess,primary,QMCD,0.425,0.21702916612892675,0.2744270152505447,0.16165343355775375,0.5906432748538012,0.08007639729607693,0.2,0.18257418583505536,0.05
ravdess,secondary,SOD,0.9902777777777777,0.00791788489652175,0.8788888888888888,0.09761033642897546,0.9488304093567251,0.041673078402746255,0.7333333333333333,0.149071198499986,0.05
ravdess,secondary,COF,0.9847222222222222,0.01335790559838285,0.8694444444444445,0.08762116830881943,0.9210526315789472,0.06767126790077849,0.7333333333333333,0.14907119849998596,0.05
ravdess,secondary,QMCD,0.975,0.055901699437494734,0.8982142857142857,0.22759977628122863,0.9298245614035088,0.1569170510526168,0.8666666666666666,0.2981423969999719,0.05
ravdess,secondary,Sampling,0.975,0.018762855675147665,0.8282539682539681,0.1139899170285573,0.8845029239766081,0.07777447998988533,0.7333333333333333,0.149071198499986,0.05
ravdess,secondary,CBLOF,0.9736111111111111,0.059007349406244455,0.903859649122807,0.2149763599420851,0.9429824561403508,0.1274951039802512,0.8666666666666666,0.2981423969999719,0.05
